,ISIN,Name,Symbol,Type,TER,Dividendi,Trading Currency,info
1446,IE00B3DWVS88,Invesco MSCI Emerging Markets UCITS ETF Acc,EMSM,ETF,"0,19%",Accumulating,EUR,"Equity,EmergingMarkets"
1447,IE00B3YCGJ38,Invesco S&P 500 UCITS ETF Acc,P500,ETF,"0,05%",Accumulating,EUR,"Equity,UnitedStates"
1448,LU1953136527,BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF,EMEC,ETF,"0,30%",Accumulating,EUR,"Equity,World,Social/Environmental,CircularEconomy"
1449,IE00BHZRQY00,Franklin FTSE Brazil UCITS ETF,FLXB,ETF,"0,19%",Accumulating,EUR,"Equity,Brazil"
1450,IE00BHZRR147,Franklin FTSE China UCITS ETF,FLXC,ETF,"0,19%",Accumulating,EUR,"Equity,China"
1451,IE00BHZRR030,Franklin FTSE Korea UCITS ETF,FLXK,ETF,"0,09%",Accumulating,EUR,"Equity,SouthKorea"
1452,IE00BKBF6H24,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),IWLE,ETF,"0,30%",Distributing,EUR,"Equity,World"
1453,IE00BD4TXV59,UBS ETF (IE) MSCI World UCITS ETF (USD) A-acc,UETW,ETF,"0,30%",Accumulating,EUR,"Equity,World"
1454,LU1048313974,UBS ETF (LU) MSCI Emerging Markets Socially Responsible UCITS ETF (USD) A-acc,UETE,ETF,"0,27%",Accumulating,EUR,"Equity,EmergingMarkets,Social/Environmental"
1455,IE00BGYWFK87,Vanguard USD Corporate Bond UCITS ETF - (USD) Accumulating,VUCE,ETF,"0,09%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
1456,IE00BJL36X53,SPDR ICE BofAML 0-5 Year EM USD Government Bond EUR Hdg UCITS ETF (Acc),ZPR6,ETF,"0,47%",Accumulating,EUR,"Bonds,EmergingMarkets,Government,3-5"
1457,IE00B979GK47,SPDR S&P U.S. Dividend Aristocrats EUR Hdg UCITS ETF (Dist),SPPD,ETF,"0,40%",Distributing,EUR,"Equity,UnitedStates,Dividend"
1458,IE00BJQRDL90,Invesco MSCI Europe ESG Universal Screened UCITS ETF,ESGE,ETF,"0,16%",Accumulating,EUR,"Equity,Europe,Social/Environmental"
1459,IE00BJQRDM08,Invesco MSCI USA ESG Universal Screened UCITS ETF,ESGU,ETF,"0,09%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
1460,IE00BJQRDK83,Invesco MSCI World ESG Universal Screened UCITS ETF,ESGW,ETF,"0,19%",Accumulating,EUR,"Equity,World,Social/Environmental"
1461,IE00BG47KH54,Vanguard Global Aggregate Bond UCITS ETF EUR Hedged Accumulating,VAGF,ETF,"0,10%",Accumulating,EUR,"Bonds,World,Aggregate,Allmaturities"
1462,IE00BG47KB92,Vanguard Global Aggregate Bond UCITS ETF EUR Hedged Distributing,VAGE,ETF,"0,10%",Distributing,EUR,"Bonds,World,Aggregate,Allmaturities"
1463,IE00BJ5JPG56,iShares MSCI China UCITS ETF USD (Acc),ICGA,ETF,"0,28%",Accumulating,EUR,"Equity,China"
1464,IE00BHZRQZ17,Franklin FTSE India UCITS ETF,FLXI,ETF,"0,19%",Accumulating,EUR,"Equity,India"
1465,IE00BYWQWR46,VanEck Video Gaming and eSports UCITS ETF,ESP0,ETF,"0,55%",Accumulating,EUR,"Equity,World,Technology,E-Sports&Gaming"
1466,LU2009202107,Lyxor MSCI Emerging Markets Ex China UCITS ETF - Acc,EMXC,ETF,"0,15%",Accumulating,EUR,"Equity,EmergingMarkets"
1467,IE00BJK3WF00,JPM BetaBuilders US Treasury Bond 0-1yr UCITS ETF - USD (acc),BBLL,ETF,"0,10%",Accumulating,EUR,"Bonds,UnitedStates,Government,0-3"
1468,IE00BJRCLL96,JPM Global Equity Multi-Factor UCITS ETF - USD (acc),JPGL,ETF,"0,19%",Accumulating,EUR,"Equity,World,Multi-FactorStrategy"
1469,IE00BJXRT706,SPDR Bloomberg 1-3 Month T-Bill MXN Hdg UCITS ETF (Acc),ZPRM,ETF,"0,10%",Accumulating,USD,
1470,IE00BJXRT698,SPDR Bloomberg 1-3 Month T-Bill UCITS ETF (acc),ZPR1,ETF,"0,10%",Accumulating,USD,"Bonds,UnitedStates,Government,0-3"
1471,IE00BK5BQT80,Vanguard FTSE All-World UCITS ETF - (USD) Accumulating,VWCE,ETF,"0,22%",Accumulating,EUR,"Equity,World"
1472,IE00BK5BQY34,Vanguard FTSE Developed Europe ex UK UCITS ETF - (EUR) Accumulating,VERE,ETF,"0,10%",Accumulating,EUR,"Equity,Europe"
1473,IE00BK5BQX27,Vanguard FTSE Developed Europe UCITS ETF - (EUR) Accumulating,VWCG,ETF,"0,10%",Accumulating,EUR,"Equity,Europe"
1474,IE00BK5BQW10,Vanguard FTSE North America UCITS ETF - (USD) Accumulating,VNRA,ETF,"0,10%",Accumulating,EUR,"Equity,NorthAmerica"
1475,IE00BYPC1H27,iShares China CNY Bond UCITS ETF USD (Dist),ICGB,ETF,"0,35%",Distributing,EUR,"Bonds,China,Government,Allmaturities"
1476,LU1971906802,UBS ETF (LU) EURO STOXX 50 ESG UCITS ETF (EUR) A-dis,UET5,ETF,"0,15%",Distributing,EUR,"Equity,Europe,Social/Environmental"
1477,LU1974696418,UBS ETF (LU) J.P. Morgan USD EM IG ESG Diversified Bond UCITS ETF (hedged to EUR) A-acc,EMIE,ETF,"0,50%",Accumulating,EUR,"Bonds,EmergingMarkets,Aggregate,Allmaturities"
1478,LU1974695790,UBS ETF (LU) J.P. Morgan USD EM IG ESG Diversified Bond UCITS ETF (USD) A-acc,EMIG,ETF,"0,45%",Accumulating,EUR,"Bonds,EmergingMarkets,Aggregate,Allmaturities"
1479,LU1953188833,UBS ETF (LU) MSCI China ESG Universal Low Carbon Select UCITS ETF (USD) A-dis,UETC,ETF,"0,65%",Distributing,EUR,"Equity,China,Social/Environmental,ClimateChange"
1480,FR0011550680,BNP Paribas Easy S&P 500 UCITS ETF,ESEA,ETF,"0,15%",Distributing,USD,"Equity,UnitedStates"
1481,FR0011550672,BNP Paribas Easy STOXX Europe 600 UCITS ETF,ETSA,ETF,"0,20%",Distributing,EUR,"Equity,Europe"
1482,LU1965301184,Ossiam US Steepener UCITS ETF 1C,USTP,ETF,"0,30%",Accumulating,EUR,"Bonds,UnitedStates,Government,Allmaturities"
1483,IE00BGJWWY63,Invesco Euro Government Bond 1-3 Year UCITS ETF,EIB3,ETF,"0,10%",Distributing,EUR,"Bonds,Europe,Government,0-3"
1484,IE00BGJWWV33,Invesco Euro Government Bond 3-5 Year UCITS ETF,EIB5,ETF,"0,10%",Distributing,EUR,"Bonds,Europe,Government,3-5"
1485,IE00BGJWWT11,Invesco Euro Government Bond 5-7 Year UCITS ETF,EIB7,ETF,"0,10%",Distributing,EUR,"Bonds,Europe,Government,5-7"
1486,IE00BGJWWW40,Invesco Euro Government Bond 7-10 Year UCITS ETF,EIBX,ETF,"0,10%",Distributing,EUR,"Bonds,Europe,Government,7-10"
1487,IE00BGJWWX56,Invesco Euro Government Bond UCITS ETF,EIBB,ETF,"0,10%",Distributing,EUR,"Bonds,Europe,Government,Allmaturities"
1488,IE00BK95B138,iShares USD Treasury Bond UCITS ETF USD (Dist),SNA2,ETF,"0,07%",Distributing,EUR,"Bonds,UnitedStates,Government,Allmaturities"
1489,DE000ETFL532,Deka Euro Corporates 0-3 Liquid UCITS ETF,ELFF,ETF,"0,15%",Distributing,EUR,"Bonds,Europe,Corporate,0-3"
1490,DE000ETFL516,Deka Germany 30 UCITS ETF,ELFG,ETF,"0,09%",Distributing,EUR,"Equity,Germany"
1491,DE000ETFL524,Deka US Treasury 7-10 UCITS ETF,ELFE,ETF,"0,07%",Distributing,EUR,"Bonds,UnitedStates,Government,7-10"
1492,IE00BK5BCD43,L&G Artificial Intelligence UCITS ETF USD Acc,XMLD,ETF,"0,49%",Accumulating,EUR,"Equity,World,Technology,ArtificialIntelligence"
1493,IE00BK5BC891,L&G Clean Water UCITS ETF USD Acc,XMLC,ETF,"0,49%",Accumulating,EUR,"Equity,World,Social/Environmental,Water"
1494,IE00BK5BC677,L&G Healthcare Breakthrough UCITS ETF USD Acc,XMLH,ETF,"0,49%",Accumulating,EUR,"Equity,World,HealthCare,Innovation"
1495,LU2018762653,Lyxor US Curve Steepening 2-10 UCITS ETF - Acc,UCT2,ETF,"0,30%",Accumulating,EUR,"Bonds,UnitedStates,Government,Allmaturities"
1496,IE00BYSX4739,Fidelity Emerging Markets Quality Income UCITS ETF - Inc USD,FYEQ,ETF,"0,50%",Distributing,EUR,"Equity,EmergingMarkets,Dividend"
1497,IE00BYSX4176,Fidelity Europe Quality Income UCITS ETF - Inc EUR,FEUI,ETF,"0,30%",Distributing,EUR,"Equity,Europe,Dividend"
1498,LU2037749152,Amundi Prime US Corporates UCITS ETF DR - USD (D),PR1P,ETF,"0,05%",Distributing,EUR,"Bonds,World,Corporate,Allmaturities"
1499,IE00BK5BQZ41,Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF (USD) Accumulating,VGEK,ETF,"0,15%",Accumulating,EUR,"Equity,AsiaPacific"
1500,IE00BK5BR733,Vanguard FTSE Emerging Markets UCITS ETF (USD) Accumulating,VFEA,ETF,"0,22%",Accumulating,EUR,"Equity,EmergingMarkets"
1501,IE00BFMXYX26,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,VJPA,ETF,"0,15%",Accumulating,EUR,"Equity,Japan"
1502,LU1981859819,Lyxor Global Green Bond 1-10Y (DR) UCITS ETF - Acc,XCO2,ETF,"0,15%",Accumulating,EUR,"Bonds,World,Aggregate,7-10"
1503,IE00BF1B7389,SPDR MSCI ACWI EUR Hdg UCITS ETF (Acc),SPP1,ETF,"0,45%",Accumulating,EUR,"Equity,World"
1504,IE00BK5H8015,SPDR STOXX Europe 600 SRI UCITS ETF (Acc),ZPDX,ETF,"0,12%",Accumulating,EUR,"Equity,Europe,Social/Environmental"
1505,LU1974693662,UBS ETF (LU) J.P. Morgan Global Government ESG Liquid Bond UCITS ETF (USD) A-acc,UIQG,ETF,"0,15%",Accumulating,EUR,"Bonds,World,Government,Allmaturities"
1506,IE00BJ5CNR11,Goldman Sachs ActiveBeta US Large Cap Equity UCITS ETF,GACA,ETF,"0,14%",Accumulating,EUR,"Equity,UnitedStates,Multi-FactorStrategy"
1507,IE00BKC94M46,SPDR Bloomberg Global Aggregate Bond USD Hdg UCITS ETF,SPFV,ETF,"0,10%",Accumulating,USD,"Bonds,World,Aggregate,Allmaturities"
1508,IE00BJGWQN72,WisdomTree Cloud Computing UCITS ETF - USD Acc,WTEJ,ETF,"0,40%",Accumulating,EUR,"Equity,UnitedStates,Technology,CloudTechnology"
1509,IE00BH4GR342,SPDR Dow Jones Global Real Estate UCITS ETF (Acc),SPY2,ETF,"0,40%",Accumulating,EUR,"RealEstate,World"
1510,IE00BG370F43,Xtrackers MSCI Emerging Markets ESG UCITS ETF,XZEM,ETF,"0,25%",Accumulating,EUR,"Equity,EmergingMarkets,Social/Environmental"
1511,IE00BYMS5W68,Invesco KBW Nasdaq Fintech UCITS ETF Acc,KFTK,ETF,"0,49%",Accumulating,EUR,"Equity,UnitedStates,Technology,Fintech"
1512,IE00BQ70R696,Invesco Nasdaq Biotech UCITS ETF A,NBTK,ETF,"0,40%",Accumulating,EUR,"Equity,UnitedStates,HealthCare,Biotech"
1513,IE00BJ5JP212,iShares MSCI World Consumer Discretionary Sector UCITS ETF USD (Dist),36BB,ETF,"0,25%",Distributing,EUR,"Equity,World,ConsumerDiscretionary"
1514,IE00BJ5JP329,iShares MSCI World Consumer Staples Sector UCITS ETF USD (Dist),3SUE,ETF,"0,25%",Distributing,EUR,"Equity,World,ConsumerStaples"
1515,IE00BJ5JP105,iShares MSCI World Energy Sector UCITS ETF USD (Dist),5MVW,ETF,"0,25%",Distributing,EUR,"Equity,World,Energy"
1516,IE00BJ5JNZ06,iShares MSCI World Health Care Sector ESG UCITS ETF USD (Dist),CBUF,ETF,"0,25%",Distributing,EUR,"Equity,World,HealthCare"
1517,IE00BJ5JNY98,iShares MSCI World Information Technology Sector ESG UCITS ETF,AYEW,ETF,"0,25%",Distributing,EUR,"Equity,World,Technology"
1518,IE00BJSBCS90,Goldman Sachs Access China Government Bond UCITS ETF,GASF,ETF,"0,24%",Distributing,EUR,"Bonds,China,Government,Allmaturities"
1519,IE00BHZPJ239,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),EDM2,ETF,"0,18%",Accumulating,EUR,"Equity,EmergingMarkets,Social/Environmental"
1520,FR0011550177,BNP Paribas Easy S&P 500 UCITS ETF,ESAP,ETF,"0,15%",Accumulating,USD,"Equity,UnitedStates"
1521,IE00BJ5CMD00,Goldman Sachs ActiveBeta Emerging Markets Equity UCITS ETF,GACB,ETF,"0,49%",Accumulating,EUR,"Equity,EmergingMarkets,Multi-FactorStrategy"
1522,LU2008760592,BNP Paribas Easy Euro Corp Bond SRI Fossil Free 1-3Y UCITS ETF,ASR3,ETF,"0,20%",Distributing,EUR,"Bonds,Europe,Corporate,0-3"
1523,LU2008761053,BNP Paribas Easy Euro Corp Bond SRI Fossil Free 3-5Y UCITS ETF,ASR5,ETF,"0,20%",Distributing,EUR,"Bonds,Europe,Corporate,3-5"
1524,LU2008763935,BNP Paribas Easy FTSE EPRA Nareit Developed Europe ex UK Green CTB UCITS ETF,EEPG,ETF,"0,40%",Accumulating,EUR,"RealEstate,Europe"
1525,LU1953137681,BNP Paribas Easy MSCI EMU SRI S-Series PAB 5% Capped UCITS ETF,EMUS,ETF,"0,25%",Accumulating,EUR,"Equity,Europe,Social/Environmental"
1526,IE00BK8JH525,SPDR Bloomberg Emerging Markets Local Bond USD Base CCY Hdg to EUR UCITS ETF (Acc),SPFD,ETF,"0,60%",Accumulating,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
1527,IE00BKP5L730,iShares J.P. Morgan ESG USD EM Bond UCITS ETF EUR Hedged (Acc),SLMG,ETF,"0,50%",Accumulating,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
1528,LU1646360542,Amundi Index MSCI Japan SRI PAB - UCITS ETF DR - HEDGED EUR (D),JPNE,ETF,"0,20%",Distributing,EUR,"Equity,Japan,Social/Environmental"
1529,IE00BF51K025,Invesco USD IG Corporate Bond ESG UCITS ETF,PUIG,ETF,"0,10%",Distributing,EUR,"Bonds,World,Corporate,Allmaturities"
1530,LU2037750168,Amundi Index Breakeven Inflation USD 10Y UCITS ETF DR - USD (C),AFI1,ETF,"0,16%",Accumulating,EUR,"Bonds,UnitedStates,Inflation-Linked,7-10"
1531,LU2037748774,Amundi Index Euro Corporate SRI 0-3 Y UCITS ETF DR - EUR (C),ECR3,ETF,"0,12%",Accumulating,EUR,"Bonds,Europe,Corporate,0-3"
1532,LU2037748345,Amundi Smart City UCITS ETF - EUR (C),AMEC,ETF,"0,35%",Accumulating,EUR,"Equity,World,Infrastructure"
1533,LU2037749822,Amundi Smart Factory UCITS ETF - EUR (C),540S,ETF,"0,35%",Accumulating,EUR,"Equity,World,Technology,Innovation"
1534,IE00BH4GPZ28,SPDR S&P 500 ESG Leaders UCITS ETF,SPPY,ETF,"0,10%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
1535,LU1645386308,UBS ETF (LU) J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF (hedged to EUR) A-dis,SEAD,ETF,"0,47%",Distributing,EUR,"Bonds,EmergingMarkets,Aggregate,3-5"
1536,IE00BJ06C937,JPM USD Emerging Markets Sovereign Bond UCITS ETF - USD (acc),JMBA,ETF,"0,39%",Accumulating,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
1537,IE00BG5J1M21,The Medical Cannabis and Wellness UCITS ETF - Acc,CBSX,ETF,"0,80%",Accumulating,EUR,"Equity,NorthAmerica,HealthCare,Cannabis"
1538,IE00BKFB6L02,UBS ETF (IE) CMCI Commodity Carry SF UCITS ETF (USD) A-acc,UEQC,ETF,"0,34%",Accumulating,EUR,"Commodities,Broadmarket"
1539,IE00BKLTRN76,L&G Europe ESG Exclusions Paris Aligned UCITS ETF EUR Acc,DELF,ETF,"0,16%",Accumulating,EUR,"Equity,Europe,Social/Environmental,ClimateChange"
1540,IE00BKLWY790,L&G US ESG Exclusions Paris Aligned UCITS ETF USD Acc,DELG,ETF,"0,12%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental,ClimateChange"
1541,LU2089238625,Amundi Prime Euro Corporates UCITS ETF DR - EUR (C),PRAC,ETF,"0,05%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
1542,LU2089238898,Amundi Prime Euro Govies UCITS ETF DR - EUR (C),PRAR,ETF,"0,05%",Accumulating,EUR,"Bonds,Europe,Government,Allmaturities"
1543,LU2089238039,Amundi Prime Europe UCITS ETF DR - EUR (C),PRAE,ETF,"0,05%",Accumulating,EUR,"Equity,Europe"
1544,LU2089238112,Amundi Prime Eurozone UCITS ETF DR - EUR (C),PRAZ,ETF,"0,05%",Accumulating,EUR,"Equity,Europe"
1545,LU2089238971,Amundi Prime Global Govies UCITS ETF DR - EUR (C),PRAG,ETF,"0,05%",Accumulating,EUR,"Bonds,World,Government,Allmaturities"
1546,LU2089238203,Amundi Prime Global UCITS ETF DR - USD (C),PRAW,ETF,"0,05%",Accumulating,EUR,"Equity,World"
1547,LU2089238385,Amundi Prime Japan UCITS ETF DR - JPY (C),PRAJ,ETF,"0,05%",Accumulating,EUR,"Equity,Japan"
1548,LU2089239276,Amundi Prime US Corporates UCITS ETF DR - USD (C),PRAP,ETF,"0,05%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
1549,LU2089239193,Amundi Prime US Treasury UCITS ETF DR - USD (C),PRAS,ETF,"0,05%",Accumulating,EUR,"Bonds,UnitedStates,Government,Allmaturities"
1550,LU2089238468,Amundi Prime USA UCITS ETF DR - USD (C),PRAU,ETF,"0,05%",Accumulating,EUR,"Equity,UnitedStates"
1551,LU1563454310,Lyxor Green Bond (DR) UCITS ETF - Acc,KLMT,ETF,"0,25%",Accumulating,EUR,"Bonds,World,Aggregate,Allmaturities"
1552,IE00BK5BQV03,Vanguard FTSE Developed World UCITS ETF (USD) Accumulating,VGVF,ETF,"0,12%",Accumulating,EUR,"Equity,World"
1553,IE00BFMXYY33,Vanguard FTSE Japan UCITS ETF EUR Hedged Accumulating,VJPE,ETF,"0,15%",Accumulating,EUR,"Equity,Japan"
1554,IE00BFMXXD54,Vanguard S&P 500 UCITS ETF (USD) Accumulating,VUAA,ETF,"0,07%",Accumulating,EUR,"Equity,UnitedStates"
1555,IE00BKWD3C98,Invesco US Treasury Bond 0-1 Year UCITS ETF Dist,TRD1,ETF,"0,06%",Distributing,EUR,"Bonds,UnitedStates,Government,0-3"
1556,IE00BDR5H073,UBS ETF (IE) Global Gender Equality UCITS ETF (hedged to EUR) A-acc,GGUE,ETF,"0,30%",Accumulating,EUR,"Equity,World,Social/Environmental,GenderEquality"
1557,IE00BDGV0415,UBS ETF (IE) MSCI USA Select Factor Mix UCITS ETF (USD) A-acc,USUE,ETF,"0,30%",Accumulating,EUR,"Equity,UnitedStates,Multi-FactorStrategy"
1558,IE00BKKCKJ46,JPM Global High Yield Corporate Bond Multi-Factor UCITS ETF - USD (acc),JGHY,ETF,"0,35%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
1559,IE00BJXRZJ40,Rize Cyber Security And Data Privacy UCITS ETF - USD Acc,RCRS,ETF,"0,45%",Accumulating,EUR,"Equity,World,Technology,Cybersecurity"
1560,IE00BJXRZ273,Rize Medical Cannabis And Life Sciences UCITS ETF - USD Acc,BLUM,ETF,"0,65%",Accumulating,EUR,"Equity,World,HealthCare,Cannabis"
1561,IE00BKFB6K94,UBS ETF (IE) MSCI China A SF UCITS ETF (USD) A-acc,CNUA,ETF,"0,30%",Accumulating,EUR,"Equity,China"
1562,IE00BKLF1R75,WisdomTree Battery Solutions UCITS ETF – USD Acc,W1TA,ETF,"0,40%",Accumulating,EUR,"Equity,World,Technology,BatteryTechnology"
1563,IE00BK4W7N32,iShares USD Corp Bond ESG UCITS ETF USD (Dist),36BE,ETF,"0,15%",Distributing,EUR,"Bonds,World,Corporate,Allmaturities"
1564,LU2090062352,Lyxor Fed Funds US Dollar Cash UCITS ETF-Dist,C101,ETF,"0,10%",Distributing,EUR,"MoneyMarket,USD"
1565,LU2082995734,Lyxor STOXX Europe 600 Media UCITS ETF-Dist,C071,ETF,"0,30%",Distributing,EUR,"Equity,Europe,Media"
1566,LU1859445063,BNP Paribas Easy FTSE EPRA Nareit Developed Europe UCITS ETF QD H EUR,ZSRL,ETF,"0,40%",Distributing,EUR,"RealEstate,Europe"
1567,IE00BKT1CS59,iShares J.P. Morgan USD EM Corp Bond UCITS ETF EUR Hedged (Acc),SNAZ,ETF,"0,53%",Accumulating,EUR,"Bonds,EmergingMarkets,Corporate,Allmaturities"
1568,IE00BKS7L097,Invesco S&P 500 ESG UCITS ETF (Acc),5ESG,ETF,"0,09%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
1569,IE00BJBYDR19,CSIF (IE) MSCI USA Blue UCITS ETF B (USD) - Acc,CSY1,ETF,"0,09%",Accumulating,EUR,"Equity,UnitedStates"
1570,IE00BJBYDP94,CSIF (IE) MSCI USA ESG Leaders Blue UCITS ETF B (USD) - Acc,CSY2,ETF,"0,10%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
1571,IE00BJBYDQ02,CSIF (IE) MSCI World ESG Leaders Blue UCITS ETF B (USD) - Acc,CSY5,ETF,"0,15%",Accumulating,EUR,"Equity,World,Social/Environmental"
1572,IE00BKKFT300,CSIF (IE) MSCI World ESG Leaders Blue UCITS ETF BH (EUR) - Acc,CSY7,ETF,"0,18%",Accumulating,EUR,"Equity,World,Social/Environmental"
1573,IE00BJP26D89,iShares EUR Ultrashort Bond ESG UCITS ETF EUR (Dist),EUED,ETF,"0,09%",Distributing,EUR,"Bonds,World,Corporate,0-3"
1574,IE00BKKKWJ26,iShares USD Corp Bond ESG UCITS ETF USD (Acc),5UOA,ETF,"0,15%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
1575,IE00BLCH1X54,Invesco US Treasury Bond 0-1 Year UCITS ETF EUR Hdg Acc,T1EU,ETF,"0,10%",Accumulating,EUR,"Bonds,UnitedStates,Government,0-3"
1576,DE000ETF9090,Lyxor 1 DAX 50 ESG (DR) UCITS ETF,E909,ETF,"0,15%",Distributing,EUR,"Equity,Germany,Social/Environmental"
1577,IE00BKVL7D31,iShares Edge MSCI Europe Minimum Volatility ESG UCITS ETF,MVEE,ETF,"0,25%",Accumulating,EUR,"Equity,Europe,LowVolatility/RiskWeighted"
1578,IE00BKVL7331,iShares Edge MSCI USA Minimum Volatility ESG UCITS ETF,MVEA,ETF,"0,20%",Accumulating,EUR,"Equity,UnitedStates,LowVolatility/RiskWeighted"
1579,IE00BKVL7778,iShares Edge MSCI World Minimum Volatility ESG UCITS ETF,MVEW,ETF,"0,30%",Accumulating,EUR,"Equity,World,LowVolatility/RiskWeighted"
1580,LU2095995895,UBS ETF (LU) J.P. Morgan CNY China Government 1-10 Year Bond UCITS ETF (USD) A-acc,JC11,ETF,"0,33%",Accumulating,EUR,"Bonds,China,Government,7-10"
1581,IE00BHNGHX58,Ossiam US Minimum Variance ESG NR UCITS ETF - 1A (EUR),OSX2,ETF,"0,65%",Accumulating,EUR,"Equity,UnitedStates,LowVolatility/RiskWeighted"
1582,IE00BKPT2S34,iShares Global Inflation Linked Govt Bond UCITS ETF EUR Hedged (Acc),IS3V,ETF,"0,20%",Accumulating,EUR,"Bonds,World,Inflation-Linked,Allmaturities"
1583,LU2023678282,Lyxor MSCI Disruptive Technologies ESG Filtered (DR) UCITS ETF,DRUP,ETF,"0,45%",Accumulating,EUR,"Equity,World,Technology,Innovation"
1584,LU2023679090,Lyxor MSCI Future Mobility ESG Filtered (DR) UCITS ETF,ELCR,ETF,"0,45%",Accumulating,EUR,"Equity,World,Technology,FutureMobility"
1585,LU2023678449,Lyxor MSCI Millennials ESG Filtered (DR) UCITS ETF,GENY,ETF,"0,45%",Accumulating,EUR,"Equity,World,Social/Environmental,Millennials"
1586,LU2023679256,Lyxor MSCI Smart Cities ESG Filtered (DR) UCITS ETF,IQCY,ETF,"0,45%",Accumulating,EUR,"Equity,World,Infrastructure"
1587,LU2023678878,Lyxor MSCI Digital Economy ESG Filtered (DR) UCITS ETF,EBUY,ETF,"0,45%",Accumulating,EUR,"Equity,World,Technology,Digitalisation"
1588,IE00BJXT3B87,UBS ETF (IE) MSCI USA Socially Responsible UCITS ETF (USD) A-dis,4UBK,ETF,"0,22%",Distributing,EUR,"Equity,UnitedStates,Social/Environmental"
1589,IE00BJXT3C94,UBS ETF (IE) MSCI USA Socially Responsible UCITS ETF (USD) A-acc,4UBI,ETF,"0,22%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
1590,IE00BK72HM96,UBS ETF (IE) MSCI World Socially Responsible UCITS ETF (hedged to EUR) A-acc,4UB1,ETF,"0,27%",Accumulating,EUR,"Equity,World,Social/Environmental"
1591,IE00BH4G7D40,iShares USD Corp Bond ESG UCITS ETF EUR Hedged (Dist),36BA,ETF,"0,17%",Distributing,EUR,"Bonds,World,Corporate,Allmaturities"
1592,LU2009147591,Xtrackers II Eurozone Government Bond UCITS ETF 2C - USD hedged,XGLU,ETF,"0,20%",Accumulating,EUR,"Bonds,Europe,Government,Allmaturities"
1593,LU1920015440,Xtrackers II USD Emerging Markets Bond UCITS ETF 2C,XUEB,ETF,"0,25%",Accumulating,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
1594,LU2109786587,Amundi MSCI World ESG Universal Select UCITS ETF DR (A),SBIW,ETF,"0,18%",Accumulating,EUR,"Equity,World,Social/Environmental"
1595,LU2109786660,Amundi MSCI USA ESG Universal Select UCITS ETF DR (A),SBIU,ETF,"0,15%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
1596,LU2109786744,Amundi MSCI Europe ESG Universal Select UCITS ETF DR (A),SBIE,ETF,"0,15%",Accumulating,EUR,"Equity,Europe,Social/Environmental"
1597,LU2109786827,Amundi MSCI EMU ESG Universal Select UCITS ETF DR (A),SBIZ,ETF,"0,15%",Accumulating,EUR,"Equity,Europe,Social/Environmental"
1598,LU2109787122,Amundi MSCI World ESG Leaders Select UCITS ETF DR (A),SADW,ETF,"0,18%",Accumulating,EUR,"Equity,World,Social/Environmental"
1599,LU2109787395,Amundi MSCI USA ESG Leaders Select UCITS ETF DR (A),SADU,ETF,"0,15%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
1600,LU2109787478,Amundi MSCI Europe ESG Leaders Select UCITS ETF DR (A),SADE,ETF,"0,15%",Accumulating,EUR,"Equity,Europe,Social/Environmental"
1601,LU2109787635,Amundi Index MSCI EMU SRI PAB UCITS ETF DR (A),SRHE,ETF,"0,18%",Accumulating,EUR,"Equity,Europe,Social/Environmental"
1602,IE00BK5BR626,Vanguard FTSE All-World High Dividend Yield UCITS ETF - USD Acc,VGWE,ETF,"0,29%",Accumulating,EUR,"Equity,World,Dividend"
1603,IE00BMC5DV85,UBS ETF (IE) CMCI Commodity Carry SF UCITS ETF (hedged to EUR) A-acc,UEQV,ETF,"0,34%",Accumulating,EUR,"Commodities,Broadmarket"
1604,IE00BK72HH44,UBS ETF (IE) MSCI World Socially Responsible UCITS ETF (USD) A-dis,4UB9,ETF,"0,22%",Distributing,EUR,"Equity,World,Social/Environmental"
1605,LU2069380306,Ossiam Euro Government Bonds 3-5Y Carbon Reduction - UCITS ETF 1C (EUR),OG35,ETF,"0,17%",Accumulating,EUR,"Bonds,Europe,Government,3-5"
